run,AMP,AMC,FOX,CRO,TIO,GEN,FIS,SXT,AZM,CHL,CIP,NAL,TET
SRR3665150,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664732,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,invalid,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664913,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664950,>=32.0000,16.0000,4.0000,<=0.2500,1.0000,1.0000,64.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR2567105,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2567011,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2567013,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2566941,>=32.0000,8.0000,4.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2566986,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2566872,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2566867,>=32.0000,8.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3664693,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,invalid,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3665062,>=32.0000,8.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,invalid,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3664907,>=32.0000,8.0000,4.0000,<=0.2500,1.0000,1.0000,64.0000,invalid,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2567059,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR3665001,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,invalid,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR3665106,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567004,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567184,>=32.0000,16.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567051,>=32.0000,16.0000,16.0000,<=0.2500,2.0000,0.5000,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665029,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,<=0.2500,64.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665259,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665063,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664742,>=32.0000,16.0000,2.0000,<=0.2500,1.0000,0.5000,32.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665058,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665108,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,0.5000,64.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665159,>=32.0000,8.0000,4.0000,<=0.2500,1.0000,0.5000,64.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665047,>=32.0000,8.0000,4.0000,<=0.2500,2.0000,0.5000,128.0000,invalid,8.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664890,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3664987,>=32.0000,>=32.0000,>=32.0000,>=64.0000,>=8.0000,0.5000,32.0000,invalid,8.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665099,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,>=256.0000,invalid,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR2566905,>=32.0000,8.0000,2.0000,<=0.2500,0.5000,<=0.2500,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664956,>=32.0000,8.0000,4.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,invalid,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3665183,>=32.0000,8.0000,2.0000,<=0.2500,0.5000,<=0.2500,>=256.0000,0.2500,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3665191,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665082,>=32.0000,16.0000,4.0000,8.0000,>=8.0000,0.5000,128.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665182,>=32.0000,8.0000,4.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567033,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR2567168,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR2567161,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR2566950,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664829,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664635,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664942,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664935,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR2567165,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3665217,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,0.5000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3664769,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3664895,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3664896,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2567147,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,8.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2567025,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR2567066,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR3664775,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR2567024,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567065,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,1.0000,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664698,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664704,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,invalid,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2566903,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2566951,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567005,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3665311,>=32.0000,>=32.0000,>=32.0000,8.0000,4.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567026,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3665186,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3665180,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664771,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3665104,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664604,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664720,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664954,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664728,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664729,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3665185,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664773,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664739,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3665098,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2566928,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2566933,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664770,>=32.0000,>=32.0000,16.0000,16.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664974,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664836,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2566971,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567015,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567107,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567120,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664699,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664620,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664806,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664760,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664774,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665293,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664994,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664781,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664688,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664977,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664695,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664808,>=32.0000,>=32.0000,16.0000,4.0000,>=8.0000,1.0000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665265,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,1.0000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665135,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664740,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665181,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664981,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664638,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665006,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664719,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664810,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2567151,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR2567201,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR2567134,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664940,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,<=0.2500,64.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664874,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,<=0.2500,<=16.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664768,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3665296,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3665192,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3665286,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567196,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664828,>=32.0000,>=32.0000,>=32.0000,>=64.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664980,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2566864,>=32.0000,8.0000,4.0000,<=0.2500,1.0000,>=16.0000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2566865,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR2566942,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,2.0000,4.0000,0.0300,4.0000,>=32.0000
SRR2567036,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567140,<=1.0000,<=1.0000,4.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2566948,>=32.0000,8.0000,<=1.0000,<=0.2500,1.0000,>=16.0000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664815,>=32.0000,8.0000,2.0000,<=0.2500,0.5000,>=16.0000,<=16.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665052,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,64.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664813,>=32.0000,8.0000,2.0000,<=0.2500,0.5000,>=16.0000,<=16.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665023,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,32.0000,<=0.1250,8.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2566931,>=32.0000,8.0000,2.0000,<=0.2500,0.5000,>=16.0000,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664675,<=1.0000,<=1.0000,<=1.0000,<=0.2500,0.5000,1.0000,<=16.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,<=4.0000
SRR3664654,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,<=16.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR2566938,>=32.0000,8.0000,2.0000,<=0.2500,0.5000,>=16.0000,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR2566966,>=32.0000,8.0000,2.0000,<=0.2500,1.0000,>=16.0000,32.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2566984,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2566989,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,>=16.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2567132,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,8.0000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664651,2.0000,2.0000,8.0000,<=0.2500,2.0000,0.5000,64.0000,<=0.1250,4.0000,16.0000,0.0300,8.0000,<=4.0000
SRR3665177,<=1.0000,<=1.0000,2.0000,<=0.2500,0.5000,0.5000,32.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3664721,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,<=16.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,<=4.0000
SRR3664765,>=32.0000,>=32.0000,>=32.0000,>=64.0000,>=8.0000,<=0.2500,<=16.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR3664853,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,32.0000,invalid,4.0000,8.0000,<=0.0150,2.0000,<=4.0000
SRR2567081,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,0.5000,<=16.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,<=4.0000
SRR3664834,>=32.0000,>=32.0000,16.0000,4.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3665105,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2567006,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,0.5000,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3665004,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567068,<=1.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3665194,>=32.0000,8.0000,2.0000,<=0.2500,0.5000,<=0.2500,>=256.0000,invalid,4.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR3665294,>=32.0000,8.0000,2.0000,<=0.2500,0.5000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567078,>=32.0000,8.0000,4.0000,<=0.2500,0.5000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664758,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR3664993,>=32.0000,<=1.0000,2.0000,<=0.2500,1.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,<=0.0150,4.0000,>=32.0000
SRR2566952,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,0.2500,2.0000,4.0000,<=0.0150,2.0000,>=32.0000
SRR2566955,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,4.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR2566906,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,<=0.1250,8.0000,8.0000,<=0.0150,2.0000,>=32.0000
SRR3664825,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR3664851,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,invalid,4.0000,8.0000,0.0300,4.0000,>=32.0000
SRR2566935,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,2.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567022,>=32.0000,>=32.0000,16.0000,8.0000,>=8.0000,1.0000,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567194,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567192,>=32.0000,>=32.0000,>=32.0000,8.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR2567021,>=32.0000,>=32.0000,>=32.0000,32.0000,>=8.0000,<=0.2500,>=256.0000,<=0.1250,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
SRR3664817,>=32.0000,>=32.0000,>=32.0000,16.0000,>=8.0000,0.5000,>=256.0000,invalid,4.0000,4.0000,<=0.0150,4.0000,>=32.0000
